,file_name,mean,std,min,max
4720,202106271530.nc,0.4610023,1.2871941,0.0,99.4
4721,202306221100.nc,0.62408215,2.5259168,0.0,99.259995
4722,202308202300.nc,0.2660169,1.1588533,0.0,99.7
4723,202306200620.nc,0.570928,1.4768134,0.0,99.7
4724,202206011540.nc,0.21680959,0.80042523,0.0,78.03
4725,202106042110.nc,0.2749892,1.0420711,0.0,99.4
4726,202306102100.nc,0.96313906,2.0265257,0.0,86.979996
4727,202208100210.nc,0.22554356,1.2556287,0.0,99.65
4728,202207131730.nc,0.34780458,1.1862899,0.0,99.09
4729,202107160610.nc,0.86903363,2.8392713,0.0,99.4
4730,202206040510.nc,0.7613082,1.5936178,0.0,85.81
4731,202306171810.nc,0.589441,2.9497857,0.0,98.1
4732,202209061350.nc,0.16245097,1.8726813,0.0,99.799995
4733,202307252130.nc,0.2868522,1.6303155,0.0,94.53
4734,202208200310.nc,0.54454845,3.287812,0.0,99.7
4735,202307230500.nc,0.3605145,1.55042,0.0,99.14
4736,202106260930.nc,0.7620797,1.5664154,0.0,99.259995
4737,202207280250.nc,0.29479474,1.2739462,0.0,98.549995
4738,202107090740.nc,0.91039604,4.3543143,0.0,99.28
4739,202208102250.nc,0.46427244,3.123538,0.0,99.7
4740,202206160720.nc,0.3987151,1.4891156,0.0,98.1
4741,202207230810.nc,0.4684443,1.9531602,0.0,98.32
4742,202107100550.nc,0.6399967,3.0207028,0.0,99.4
4743,202107231940.nc,0.3884289,0.9265634,0.0,99.4
4744,202208162030.nc,0.8546659,4.3843803,0.0,99.7
4745,202306021230.nc,0.1695459,0.90021884,0.0,79.07
4746,202206220150.nc,0.31285986,0.9741073,0.0,98.939995
4747,202306211640.nc,0.4660916,1.4901596,0.0,99.7
4748,202107261250.nc,0.35250628,1.3215059,0.0,99.42
4749,202307110310.nc,0.40629685,1.6850312,0.0,98.1
4750,202107081840.nc,0.49525073,2.3530836,0.0,99.47
4751,202106140820.nc,0.78361565,1.8087945,0.0,99.1
4752,202207221340.nc,0.8777365,4.6391487,0.0,93.09
4753,202106051150.nc,0.46790043,2.1942608,0.0,99.4
4754,202107180340.nc,0.6385409,2.467221,0.0,90.299995
4755,202106060740.nc,0.4318516,1.0979533,0.0,93.39
4756,202306150220.nc,0.4465745,1.9700406,0.0,96.68
4757,202106301640.nc,0.52269137,1.2868282,0.0,95.86
4758,202307230410.nc,0.3401924,1.4029976,0.0,99.659996
4759,202206261810.nc,2.6318586,8.222676,0.0,99.7
4760,202308240120.nc,0.5764264,2.6168866,0.0,99.7
4761,202206151340.nc,0.20264703,0.8779445,0.0,88.57
4762,202307051340.nc,0.22288172,1.4356681,0.0,99.079994
4763,202107290340.nc,0.41374722,1.7183787,0.0,99.45
4764,202307231930.nc,0.32167104,1.7763472,0.0,99.7
4765,202306170840.nc,0.5022343,1.3991101,0.0,99.39
4766,202308301930.nc,0.5316639,2.237521,0.0,98.1
4767,202107181440.nc,0.37935713,2.2983344,0.0,99.4
4768,202106210040.nc,0.3523208,0.9920205,0.0,99.4
4769,202308230420.nc,0.7398379,3.376773,0.0,99.7
4770,202307041330.nc,0.53060955,2.0349476,0.0,99.7
4771,202207122200.nc,0.57109016,2.028675,0.0,98.1
4772,202107151330.nc,0.73735595,3.958803,0.0,99.4
4773,202206051200.nc,0.8249816,2.5150318,0.0,81.04
4774,202308200240.nc,0.115174934,1.3339698,0.0,98.28
4775,202308110000.nc,0.2942415,2.1579256,0.0,99.7
4776,202106141410.nc,0.9489788,3.1524222,0.0,99.11
4777,202207141250.nc,0.25663972,1.1616431,0.0,99.7
4778,202308260200.nc,0.14908326,0.83790743,0.0,98.93
4779,202308201600.nc,0.2815342,1.0249724,0.0,96.4
4780,202308171620.nc,0.23707958,2.0160398,0.0,98.1
4781,202208090800.nc,0.8222788,2.6807456,0.0,99.7
4782,202206260350.nc,0.530387,1.4756259,0.0,98.1
4783,202208172110.nc,0.7373668,4.671846,0.0,99.35
4784,202308140150.nc,0.6984543,3.9348302,0.0,99.7
4785,202106092120.nc,1.9594709,7.3141413,0.0,99.4
4786,202307151740.nc,0.3460491,1.2975103,0.0,99.59
4787,202306241400.nc,0.60169756,3.0654657,0.0,98.78
4788,202307062320.nc,1.3003782,5.590562,0.0,99.7
4789,202208230340.nc,0.17328046,1.2298967,0.0,99.34
4790,202106160300.nc,0.71794605,1.458054,0.0,86.31
4791,202208091000.nc,0.9766286,3.7535174,0.0,99.7
4792,202206240440.nc,0.2889272,1.3227005,0.0,99.119995
4793,202106120040.nc,0.670646,3.0422482,0.0,93.369995
4794,202307181530.nc,0.23714915,1.1173657,0.0,62.46
4795,202307081000.nc,0.45899677,2.2296498,0.0,91.7
4796,202306121810.nc,0.17210802,0.68978506,0.0,99.2
4797,202106171810.nc,0.7584077,1.5194068,0.0,99.21
4798,202308260920.nc,0.2630255,1.4438366,0.0,98.25
4799,202207140510.nc,0.31936347,1.0444003,0.0,98.1
4800,202107040300.nc,1.7674223,6.8196588,0.0,99.4
4801,202308062250.nc,0.2577964,1.1138248,0.0,99.7
4802,202107030830.nc,1.7142637,4.431978,0.0,99.4
4803,202206011030.nc,0.26245058,0.8283858,0.0,98.1
4804,202107301550.nc,0.50583875,1.9744773,0.0,99.4
4805,202208161340.nc,0.6912365,4.4237576,0.0,98.35
4806,202206200450.nc,0.04423366,0.74078584,0.0,98.1
4807,202307262000.nc,0.19193113,1.3298206,0.0,98.97
4808,202208121050.nc,0.21252237,1.298572,0.0,98.1
4809,202308212340.nc,0.2814425,1.2100872,0.0,98.88
4810,202307121150.nc,1.2838748,7.2418866,0.0,98.659996
4811,202207181130.nc,1.0345739,5.0494123,0.0,99.7
4812,202307050000.nc,0.32548735,1.6130624,0.0,99.079994
4813,202208251110.nc,0.3927961,2.3099263,0.0,99.54
4814,202107141840.nc,0.480798,2.3914487,0.0,99.1
4815,202207050140.nc,0.48320815,2.5234835,0.0,99.7
4816,202307300940.nc,0.7910007,3.7268674,0.0,99.53
4817,202307050530.nc,0.3889053,1.5497637,0.0,98.979996
4818,202208272010.nc,0.2162197,0.9564578,0.0,98.92
4819,202106292200.nc,0.52686507,1.565848,0.0,99.549995
4820,202306211900.nc,0.50063187,1.4667723,0.0,99.659996
4821,202307252030.nc,0.19509491,1.1423656,0.0,98.1
4822,202208071230.nc,0.94854337,4.64811,0.0,98.97
4823,202208260340.nc,0.20413095,1.0737497,0.0,98.1
4824,202308281000.nc,0.8480786,3.9877272,0.0,99.34
4825,202307150120.nc,0.59424865,1.3487724,0.0,97.13
4826,202106180820.nc,0.74742687,2.119335,0.0,99.4
4827,202208011910.nc,0.29484528,1.6670226,0.0,99.64
4828,202209022240.nc,0.6598019,2.8918195,0.0,99.799995
4829,202207231540.nc,0.4050561,2.871363,0.0,99.7
4830,202206261830.nc,2.6229694,8.06723,0.0,99.45
4831,202207100120.nc,0.5301297,2.572914,0.0,99.38
4832,202306210120.nc,0.59422165,1.9899461,0.0,99.7
4833,202207211840.nc,0.18491016,1.0388374,0.0,90.95
4834,202207181720.nc,1.0202258,5.039897,0.0,98.57
4835,202306301000.nc,0.57115954,2.2733092,0.0,99.7
4836,202206170250.nc,0.40613145,1.6905371,0.0,98.829994
4837,202208290540.nc,0.36804897,1.10221,0.0,98.869995
4838,202107211100.nc,0.31007227,1.1539484,0.0,93.06
4839,202209031450.nc,0.881028,2.8587081,0.0,99.59
4840,202208292330.nc,0.49986616,1.7395357,0.0,98.53
4841,202308081250.nc,0.5108773,2.751469,0.0,97.689995
4842,202107022120.nc,1.6397,5.19963,0.0,99.4
4843,202307140610.nc,1.0981623,3.9878342,0.0,99.7
4844,202308030410.nc,0.12944014,1.027526,0.0,98.29
4845,202207261930.nc,0.17632861,1.1867263,0.0,98.39
4846,202107110130.nc,0.76044667,4.328007,0.0,99.4
4847,202107020600.nc,1.137976,2.8916662,0.0,99.4
4848,202207172250.nc,0.5467192,2.4545083,0.0,99.21
4849,202206241250.nc,0.25965372,1.4447615,0.0,98.52
4850,202206160850.nc,0.4614988,1.7775595,0.0,98.1
4851,202207301100.nc,0.71407765,4.069673,0.0,99.7
4852,202106241350.nc,0.31989706,0.8347672,0.0,98.39
4853,202208101540.nc,0.6252971,3.303353,0.0,99.7
4854,202206010150.nc,0.43446678,1.2900318,0.0,96.659996
4855,202209051820.nc,2.5653212,9.772882,0.0,99.799995
4856,202208211010.nc,0.14327765,0.9483203,0.0,99.35
4857,202306080010.nc,0.48584455,1.5153122,0.0,99.7
4858,202107060450.nc,1.5764096,7.1024976,0.0,99.4
4859,202207222320.nc,0.63351727,3.7747502,0.0,98.1
4860,202107211650.nc,0.27954513,1.0138881,0.0,96.92
4861,202308181040.nc,0.16187224,1.241473,0.0,98.1
4862,202107061630.nc,0.43265444,1.4806633,0.0,99.45
4863,202308200850.nc,0.312469,1.9009047,0.0,98.1
4864,202206250850.nc,0.51772,1.558487,0.0,98.159996
4865,202306170110.nc,0.5438571,1.8097174,0.0,98.1
4866,202208291010.nc,0.5331471,2.1811347,0.0,96.4
4867,202308011630.nc,0.20487313,1.2433373,0.0,95.049995
4868,202106060750.nc,0.42408562,1.1201826,0.0,92.52
4869,202307260940.nc,0.45332643,1.6824671,0.0,99.15
4870,202207180920.nc,0.71780354,2.8859034,0.0,99.67
4871,202308111000.nc,0.18065251,1.2322654,0.0,99.7
4872,202107251510.nc,0.6394039,2.847618,0.0,99.4
4873,202207231100.nc,0.3023044,1.82518,0.0,99.7
4874,202206121420.nc,0.38305074,1.1712055,0.0,99.7
4875,202107040140.nc,1.5108299,5.538348,0.0,99.4
4876,202208132330.nc,0.4057758,1.9124792,0.0,97.509995
4877,202209011440.nc,0.69818085,3.6485004,0.0,99.799995
4878,202106061430.nc,0.28904846,0.92071944,0.0,91.27
4879,202208030700.nc,0.25691286,1.3489428,0.0,98.9
4880,202106040110.nc,0.7801895,2.6810138,0.0,99.4
4881,202306220610.nc,0.3514686,1.323594,0.0,98.65
4882,202308081930.nc,0.49065545,2.6350768,0.0,98.759995
4883,202206101400.nc,0.5990338,1.80462,0.0,96.27
4884,202207011710.nc,0.12973683,0.8043458,0.0,92.45
4885,202308010820.nc,0.59259003,3.9992585,0.0,99.2
4886,202207200940.nc,2.72923,12.578874,0.0,99.7
4887,202207010330.nc,0.16787475,0.87955153,0.0,97.78
4888,202206141040.nc,0.42456156,1.426777,0.0,96.86
4889,202206052310.nc,0.40657574,1.4481889,0.0,97.09
4890,202207070210.nc,0.42327222,2.0618713,0.0,98.1
4891,202107210550.nc,0.5475072,2.9355397,0.0,85.4
4892,202106242000.nc,0.24299988,0.72008663,0.0,99.4
4893,202306302020.nc,0.74939686,3.8922644,0.0,99.7
4894,202106150530.nc,0.9183142,1.5973202,0.0,95.78
4895,202107141830.nc,0.4906543,2.3854775,0.0,99.4
4896,202107052050.nc,1.5452498,6.829445,0.0,99.4
4897,202306080200.nc,0.44113207,1.3476665,0.0,98.1
4898,202206051620.nc,0.6032985,1.7105371,0.0,78.34
4899,202208240820.nc,0.27479926,1.3161739,0.0,98.189995
4900,202308170140.nc,0.190517,1.2471067,0.0,99.34
4901,202308070850.nc,0.28070787,1.7087665,0.0,99.7
4902,202106260630.nc,0.7980625,1.7573144,0.0,99.4
4903,202308231840.nc,1.0788805,5.9190326,0.0,99.31
4904,202208070440.nc,0.55682063,2.167745,0.0,99.7
4905,202306060800.nc,0.25898826,0.95425326,0.0,98.04
4906,202208081730.nc,0.6052552,2.858719,0.0,98.31
4907,202207221720.nc,0.49730283,2.1364741,0.0,95.02
4908,202106012330.nc,0.7128303,1.3094257,0.0,81.299995
4909,202207230800.nc,0.4552125,1.5823908,0.0,98.229996
4910,202207011940.nc,0.15819393,0.7981318,0.0,99.7
4911,202209061040.nc,0.479616,3.808508,0.0,99.799995
4912,202106162000.nc,0.6784754,1.3800801,0.0,99.4
4913,202207192350.nc,0.48471096,2.888105,0.0,98.97
4914,202106201500.nc,0.27299187,0.81837374,0.0,84.32
4915,202208040110.nc,0.16010989,0.9651772,0.0,97.409996
4916,202307160840.nc,0.5686496,3.561721,0.0,99.31
4917,202308280920.nc,0.90517294,3.7847905,0.0,98.1
4918,202206060320.nc,0.44008133,1.263748,0.0,97.75
4919,202308270800.nc,0.5007919,2.0890703,0.0,89.61
4920,202308220100.nc,0.26431334,1.3707864,0.0,98.72
4921,202106280120.nc,0.44287735,1.1180112,0.0,92.61
4922,202107131510.nc,0.45369598,3.127091,0.0,99.4
4923,202209031110.nc,0.8029124,2.7148361,0.0,98.829994
4924,202307031850.nc,1.1148851,4.5648375,0.0,85.6
4925,202307091230.nc,0.3219524,1.2313299,0.0,98.77
4926,202106060310.nc,0.3811027,1.1150252,0.0,87.159996
4927,202106102050.nc,2.8938398,5.681126,0.0,99.6
4928,202306150510.nc,0.35538942,2.0980725,0.0,98.57
4929,202206300640.nc,0.3970973,3.1461658,0.0,96.4
4930,202207281920.nc,0.29154435,1.0345167,0.0,88.049995
4931,202306110820.nc,0.5998907,1.4672627,0.0,99.049995
4932,202209030450.nc,0.853424,3.1454942,0.0,99.799995
4933,202106270820.nc,0.81007934,2.1486633,0.0,99.4
4934,202208050530.nc,0.16133288,1.195235,0.0,98.11
4935,202107312300.nc,0.55708426,2.707436,0.0,99.4
4936,202208161250.nc,0.6699911,4.188361,0.0,99.09
4937,202307300210.nc,0.6260428,2.1465294,0.0,98.61
4938,202306040010.nc,0.14406337,0.71338105,0.0,98.75
4939,202307282250.nc,0.4476971,1.2899693,0.0,99.6
4940,202107090300.nc,0.6783399,3.4468045,0.0,99.1
4941,202208160030.nc,0.18553478,1.4782742,0.0,98.939995
4942,202107110550.nc,0.66411155,2.8426962,0.0,99.52
4943,202207010830.nc,0.18812527,0.9874804,0.0,97.38
4944,202208031340.nc,0.114151455,0.7375903,0.0,91.369995
4945,202308230050.nc,0.8247506,3.790615,0.0,99.7
4946,202208302020.nc,0.29681855,1.3802133,0.0,99.64
4947,202207261220.nc,0.29142314,1.2188678,0.0,96.079994
4948,202306260010.nc,0.62676144,1.542513,0.0,98.1
4949,202306110350.nc,0.37837887,1.1827861,0.0,90.63
4950,202307272120.nc,0.33783785,1.3834699,0.0,85.2
4951,202209100150.nc,0.61422336,3.0658965,0.0,99.799995
4952,202307061420.nc,1.526438,6.4385157,0.0,97.909996
4953,202207310200.nc,1.4370201,6.1592383,0.0,99.7
4954,202306031350.nc,0.1405596,0.8180533,0.0,98.04
4955,202207171300.nc,0.62743336,2.527704,0.0,99.7
4956,202307090410.nc,0.41082337,1.9073427,0.0,98.64
4957,202206282350.nc,0.2589855,1.1835889,0.0,99.7
4958,202308041030.nc,0.33979183,1.6883596,0.0,98.1
4959,202308160730.nc,0.2216565,1.3416848,0.0,98.86
4960,202107021430.nc,1.0811514,2.8003,0.0,93.4
4961,202107271210.nc,0.41950482,1.5442299,0.0,99.4
4962,202207090230.nc,0.27721226,2.0580614,0.0,98.14
4963,202308180050.nc,0.35038412,2.5978644,0.0,98.1
4964,202206051000.nc,0.7160909,1.6978341,0.0,98.1
4965,202307080200.nc,1.2697098,6.930876,0.0,99.7
4966,202207210550.nc,0.47691867,1.8627509,0.0,98.1
4967,202106101310.nc,2.4954941,9.465506,0.0,99.4
4968,202107251610.nc,0.5471563,1.8173589,0.0,85.4
4969,202208081030.nc,0.82760936,4.684891,0.0,98.29
4970,202308301910.nc,0.60458654,2.2574143,0.0,98.1
4971,202107260830.nc,0.5204502,1.4270325,0.0,99.4
4972,202307022130.nc,1.4915342,4.8274684,0.0,99.7
4973,202206051100.nc,0.6866898,1.6371322,0.0,96.799995
4974,202107161850.nc,0.45949087,1.4952611,0.0,70.46
4975,202307101640.nc,1.1424508,5.2425184,0.0,98.89
4976,202307271040.nc,0.40504298,1.8233424,0.0,98.1
4977,202208211450.nc,0.28595573,1.6690433,0.0,99.7
4978,202107020150.nc,0.91758686,2.5362115,0.0,99.6
4979,202107130350.nc,0.694907,3.9396563,0.0,99.4
4980,202208080730.nc,0.43415898,1.9930003,0.0,99.52
4981,202107190930.nc,0.60538626,2.951745,0.0,94.189995
4982,202107132310.nc,0.48621517,3.3298733,0.0,97.939995
4983,202206091320.nc,0.29381633,1.0883822,0.0,99.34
4984,202306061800.nc,0.19068165,0.8607687,0.0,98.1
4985,202106171950.nc,0.701773,1.3189313,0.0,99.13
4986,202107011240.nc,0.8383074,1.9225943,0.0,93.31
4987,202308100230.nc,0.25733924,1.6353714,0.0,99.7
4988,202107230140.nc,0.3400326,1.1198739,0.0,89.35
4989,202208091850.nc,0.46592364,2.0447927,0.0,99.369995
4990,202206071630.nc,0.3415882,1.223429,0.0,99.02
4991,202106041600.nc,0.25403863,1.1735166,0.0,99.4
4992,202306202330.nc,0.54203975,1.6751086,0.0,98.1
4993,202306060840.nc,0.2378958,0.9171304,0.0,98.1
4994,202207242110.nc,0.10837063,0.8307256,0.0,97.509995
4995,202208222200.nc,0.53681237,4.040548,0.0,99.7
4996,202107271820.nc,0.5116037,1.792451,0.0,99.4
4997,202307011320.nc,0.43290126,2.6152925,0.0,99.7
4998,202207132010.nc,0.28043172,1.1679343,0.0,98.1
4999,202207250610.nc,0.2432147,1.946534,0.0,98.1
5000,202307160740.nc,0.6719201,4.276012,0.0,99.7
5001,202208251340.nc,0.37277505,2.71504,0.0,97.119995
5002,202307160240.nc,0.28336596,1.2591537,0.0,99.03
5003,202207062030.nc,0.78272957,5.958358,0.0,99.1
5004,202306261040.nc,0.41195956,1.2144414,0.0,97.06
5005,202207141610.nc,0.3930151,2.0596542,0.0,93.38
5006,202307211700.nc,0.48049834,1.4725401,0.0,99.7
5007,202209070520.nc,0.1425449,1.2881039,0.0,99.799995
5008,202307180120.nc,0.23604004,1.5251452,0.0,99.4
5009,202308301400.nc,0.32408214,1.08663,0.0,90.799995
5010,202206011450.nc,0.17940082,0.76550025,0.0,74.26
5011,202307020630.nc,1.0857593,4.5771804,0.0,99.7
5012,202106230730.nc,0.26075244,1.1144782,0.0,99.6
5013,202107190530.nc,0.39651376,2.432256,0.0,93.71
5014,202207130800.nc,0.3858859,1.5699694,0.0,98.1
5015,202206061410.nc,0.2425099,0.76658446,0.0,97.079994
5016,202107020930.nc,1.0430763,2.3863807,0.0,96.96
5017,202308131000.nc,0.11315204,0.95509833,0.0,93.79
5018,202307011550.nc,0.3652016,1.953747,0.0,99.59
5019,202308031320.nc,0.3992344,2.0872452,0.0,98.27
5020,202107250450.nc,0.7788179,2.7774725,0.0,99.4
5021,202306190720.nc,0.5908296,1.9418304,0.0,99.7
5022,202307151710.nc,0.35109827,1.2972705,0.0,99.61
5023,202208300240.nc,0.38901556,1.3625633,0.0,99.1
5024,202207030130.nc,0.73028034,2.4373353,0.0,98.1
5025,202208161630.nc,0.46105406,2.7488108,0.0,99.7
5026,202209090920.nc,0.3906969,2.2660332,0.0,99.799995
5027,202208192230.nc,0.5947374,3.8750112,0.0,99.7
5028,202207041610.nc,0.50656587,3.292525,0.0,99.659996
5029,202306220420.nc,0.3798766,1.6086272,0.0,99.7
5030,202106280850.nc,0.6335551,2.7538462,0.0,98.189995
5031,202308161610.nc,0.2387458,1.279935,0.0,99.17
5032,202307281620.nc,0.52471507,1.4273548,0.0,98.1
5033,202106260940.nc,0.7580205,1.5457467,0.0,93.25
5034,202207261740.nc,0.18408021,1.1858886,0.0,98.84
5035,202106302310.nc,0.62762475,2.5588925,0.0,95.869995
5036,202308281500.nc,0.72114813,2.737413,0.0,99.299995
5037,202307092300.nc,0.23568621,1.2044756,0.0,95.85
5038,202106142030.nc,1.3861767,5.731741,0.0,99.189995
5039,202107222240.nc,0.40201244,1.1182181,0.0,94.1
5040,202308040800.nc,0.35029626,1.7503884,0.0,98.259995
5041,202307211640.nc,0.44916683,1.3939992,0.0,73.18
5042,202106260300.nc,0.7353755,1.4398773,0.0,78.549995
5043,202306071950.nc,0.6973338,2.2323048,0.0,98.189995
5044,202306190050.nc,0.2898082,1.0311769,0.0,98.159996
5045,202106070300.nc,0.4546016,1.41446,0.0,91.64
5046,202308172210.nc,0.35357362,2.326846,0.0,98.42
5047,202306142040.nc,0.3575814,2.667283,0.0,94.18
5048,202306262210.nc,0.54280126,1.9143806,0.0,95.67
5049,202308160600.nc,0.34689367,2.1659112,0.0,99.57
5050,202206060330.nc,0.43920243,1.3346947,0.0,88.9
5051,202107270150.nc,0.5797492,2.9040177,0.0,99.59
5052,202206152230.nc,0.32862875,1.3753972,0.0,96.03
5053,202306040250.nc,0.16046306,1.2684786,0.0,99.24
5054,202207080600.nc,0.25861502,1.5354906,0.0,99.38
5055,202307121410.nc,1.3212965,7.415049,0.0,97.81
5056,202308140620.nc,0.35889438,1.6305723,0.0,98.47
5057,202107160100.nc,0.64720553,2.0812535,0.0,99.0
5058,202307140430.nc,0.98656803,2.7436051,0.0,99.7
5059,202307310130.nc,0.3721948,1.8534118,0.0,99.369995
5060,202307221530.nc,0.51048553,1.8408624,0.0,98.89
5061,202207031020.nc,0.73670864,3.4631803,0.0,98.38
5062,202307120840.nc,0.6486878,2.416879,0.0,97.03
5063,202107260910.nc,0.5074828,1.4447885,0.0,99.4
5064,202307052320.nc,0.14755768,1.0425682,0.0,98.1
5065,202307130410.nc,0.80472076,2.9322977,0.0,96.799995
5066,202107180850.nc,0.5172146,2.0451071,0.0,97.1
5067,202307090320.nc,0.41502044,1.6331611,0.0,98.42
5068,202306040150.nc,0.15630516,1.0926846,0.0,98.96
5069,202106130910.nc,0.9548149,2.3044715,0.0,99.52
5070,202306100850.nc,0.6225252,1.7368455,0.0,98.1
5071,202206181050.nc,0.42817828,1.7802379,0.0,97.15
5072,202306252240.nc,0.47411337,1.3258715,0.0,99.7
5073,202306290650.nc,1.2021391,4.9650226,0.0,99.63
5074,202207111220.nc,0.39279807,3.2042043,0.0,89.759995
5075,202306151510.nc,0.20003872,1.3685591,0.0,99.06
5076,202206011040.nc,0.2603355,0.8494186,0.0,83.32
5077,202207171340.nc,0.66992116,3.529648,0.0,99.7
5078,202107242100.nc,0.6466478,1.7238905,0.0,99.4
5079,202208131700.nc,0.36664405,1.8596647,0.0,99.7
5080,202207221850.nc,0.6153015,3.217566,0.0,98.97
5081,202206251830.nc,0.938719,4.1083393,0.0,99.7
5082,202106251950.nc,0.8388705,1.4637321,0.0,61.629997
5083,202206091050.nc,0.31777084,1.2928553,0.0,98.79
5084,202306192040.nc,0.5282548,1.5180777,0.0,96.829994
5085,202107110930.nc,1.1622347,4.9170384,0.0,89.11
5086,202206200920.nc,0.57669693,3.3215404,0.0,98.82
5087,202107011640.nc,0.71310824,1.8839006,0.0,99.4
5088,202107020010.nc,0.8791408,3.1461666,0.0,99.46
5089,202307120650.nc,0.8279364,3.4779181,0.0,99.7
5090,202208201730.nc,0.29491633,2.188078,0.0,98.78
5091,202308271710.nc,0.8188169,3.9128664,0.0,97.59
5092,202107051940.nc,2.0578609,9.458506,0.0,99.4
5093,202106181300.nc,0.591556,1.4467887,0.0,99.52
5094,202206261140.nc,4.3720737,12.0578985,0.0,97.689995
5095,202206291200.nc,0.3572786,3.0532749,0.0,99.7
5096,202308071930.nc,0.33993518,1.6251763,0.0,99.329994
5097,202207052110.nc,0.5509153,2.280062,0.0,97.189995
5098,202308090210.nc,1.1443566,5.81548,0.0,98.619995
5099,202208150320.nc,0.8284249,2.673474,0.0,99.7
5100,202307042300.nc,0.35575578,1.8120488,0.0,99.07
5101,202308100340.nc,0.2208129,1.431882,0.0,99.7
5102,202207131420.nc,0.39757955,1.3586644,0.0,97.299995
5103,202307202030.nc,0.8040136,4.518295,0.0,98.06
5104,202207011550.nc,0.13136777,0.9059683,0.0,99.659996
5105,202306201850.nc,0.5307995,1.5735893,0.0,99.57
5106,202207020600.nc,0.2133703,1.0497184,0.0,98.1
5107,202306241050.nc,0.48444575,2.964272,0.0,99.42
5108,202106170630.nc,0.7467828,2.0366406,0.0,88.92
5109,202206111230.nc,1.0683877,4.6471853,0.0,97.4
5110,202107090600.nc,0.7174701,2.303825,0.0,92.47
5111,202107100840.nc,1.2189728,4.9611483,0.0,99.21
5112,202307041500.nc,0.4637119,1.5844073,0.0,97.65
5113,202307141340.nc,0.7907647,2.9967766,0.0,99.7
5114,202207180440.nc,0.54588246,2.7040434,0.0,99.7
5115,202106211030.nc,0.33351135,1.5945846,0.0,99.4
5116,202308220700.nc,0.5694013,2.8941977,0.0,99.7
5117,202107051410.nc,1.0851115,5.049767,0.0,99.4
5118,202307192050.nc,0.41557816,3.1361854,0.0,99.7
5119,202107181700.nc,0.3724799,1.6271435,0.0,99.4
5120,202306300340.nc,0.697141,1.9690467,0.0,98.1
5121,202207030240.nc,0.6994112,2.9951985,0.0,83.71
5122,202208100900.nc,0.32232025,1.7404475,0.0,99.7
5123,202106021240.nc,1.2331622,2.2746243,0.0,99.1
5124,202206040900.nc,0.44266546,1.276325,0.0,99.29
5125,202206301050.nc,0.3198867,1.4898684,0.0,97.71
5126,202206152000.nc,0.26457405,0.91687596,0.0,90.759995
5127,202306140620.nc,0.11278783,0.7356298,0.0,98.75
5128,202206151440.nc,0.25347403,0.9211153,0.0,78.42
5129,202306042110.nc,0.13604382,0.61192364,0.0,81.22
5130,202208261300.nc,0.34071285,2.2989295,0.0,97.25
5131,202106302030.nc,0.54681724,1.9097192,0.0,97.47
5132,202307032040.nc,0.61275053,2.1162589,0.0,87.049995
5133,202308201500.nc,0.25453627,1.0998945,0.0,95.329994
5134,202106100030.nc,2.027663,8.755741,0.0,99.4
5135,202306120220.nc,0.3006959,1.0137914,0.0,98.1
5136,202207140250.nc,0.5056243,3.50713,0.0,97.39
5137,202107121820.nc,0.42955709,1.6350029,0.0,95.939995
5138,202209050150.nc,1.7228178,3.8332882,0.0,99.799995
5139,202106280330.nc,0.4037846,1.0782845,0.0,99.4
5140,202107240520.nc,0.67510676,2.1518018,0.0,98.549995
5141,202207110300.nc,0.25344583,1.1133275,0.0,98.88
5142,202308102100.nc,0.3470304,1.9459054,0.0,99.7
5143,202107051630.nc,1.0909672,5.817242,0.0,99.4
5144,202308131900.nc,0.24013215,1.5989026,0.0,99.04
5145,202307262320.nc,0.14076668,0.9540759,0.0,98.1
5146,202206081630.nc,0.1858228,0.8530474,0.0,94.74
5147,202107280110.nc,0.3701872,1.9598497,0.0,99.4
5148,202207241620.nc,0.23158479,1.1489009,0.0,98.1
5149,202308180030.nc,0.2981684,2.1267567,0.0,98.22
5150,202208312010.nc,0.4945735,2.8994188,0.0,97.43
5151,202206050230.nc,1.4908888,4.2370896,0.0,99.46
5152,202107091430.nc,0.75401807,3.7948153,0.0,97.43
5153,202307211100.nc,2.0927064,10.261085,0.0,98.96
5154,202307011440.nc,0.44640163,3.2547386,0.0,97.86
5155,202106101530.nc,2.4799879,5.8805256,0.0,99.4
5156,202308271130.nc,1.1807578,5.8114266,0.0,97.729996
5157,202207201100.nc,2.4443874,11.399311,0.0,99.7
5158,202107081140.nc,1.2472756,3.5254953,0.0,99.1
5159,202308110420.nc,0.33019054,2.3508253,0.0,99.7
5160,202106022340.nc,2.2900422,6.53167,0.0,99.4
5161,202208101800.nc,0.517654,2.1373765,0.0,99.7
5162,202308062100.nc,0.20738074,1.2210394,0.0,99.7
5163,202107221610.nc,0.403427,1.0959297,0.0,99.4
5164,202209080150.nc,0.34484378,2.7214453,0.0,99.799995
5165,202306270420.nc,0.36219546,1.2628496,0.0,94.2
5166,202107142110.nc,0.37197724,1.607693,0.0,94.92
5167,202208311720.nc,0.28722396,1.7387884,0.0,99.7
5168,202106031400.nc,1.2021344,2.1705656,0.0,99.4
5169,202207101120.nc,2.5338695,10.240241,0.0,99.54
5170,202207060250.nc,0.24043071,0.9987583,0.0,98.92
5171,202308260940.nc,0.27858287,1.4329495,0.0,98.5
